age,num_ooids,all_carbonate,carb_no_ooids,all_sediment,sed_no_ooids,all_dolomite,dol_no_ooids
2262,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2263,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2264,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2265,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2266,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2267,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2268,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2269,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2270,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2271,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2272,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2273,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2274,2.0,5.0,3.0,9.0,7.0,5.0,3.0
2275,2.0,5.0,3.0,10.0,8.0,5.0,3.0
2276,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2277,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2278,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2279,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2280,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2281,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2282,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2283,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2284,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2285,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2286,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2287,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2288,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2289,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2290,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2291,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2292,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2293,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2294,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2295,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2296,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2297,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2298,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2299,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2300,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2301,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2302,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2303,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2304,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2305,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2306,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2307,2.0,4.0,2.0,9.0,7.0,4.0,2.0
2308,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2309,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2310,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2311,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2312,2.0,3.0,2.0,9.0,7.0,3.0,2.0
2313,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2314,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2315,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2316,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2317,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2318,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2319,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2320,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2321,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2322,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2323,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2324,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2325,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2326,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2327,2.0,3.0,2.0,8.0,6.0,3.0,2.0
2328,2.0,3.0,2.0,9.0,7.0,3.0,2.0
2329,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2330,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2331,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2332,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2333,1.0,3.0,2.0,9.0,8.0,3.0,2.0
2334,1.0,3.0,2.0,9.0,8.0,3.0,2.0
2335,1.0,3.0,2.0,9.0,8.0,3.0,2.0
2336,1.0,3.0,2.0,9.0,8.0,3.0,2.0
2337,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2338,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2339,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2340,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2341,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2342,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2343,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2344,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2345,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2346,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2347,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2348,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2349,1.0,3.0,2.0,8.0,7.0,3.0,2.0
2350,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2351,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2352,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2353,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2354,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2355,2.0,1.0,0.0,3.0,1.0,1.0,0.0
2356,2.0,1.0,0.0,3.0,1.0,1.0,0.0
2357,2.0,1.0,0.0,3.0,1.0,1.0,0.0
2358,2.0,1.0,0.0,3.0,1.0,1.0,0.0
2359,2.0,1.0,0.0,3.0,1.0,1.0,0.0
2360,2.0,1.0,0.0,4.0,2.0,1.0,0.0
2361,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2362,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2363,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2364,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2365,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2366,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2367,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2368,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2369,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2370,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2371,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2372,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2373,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2374,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2375,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2376,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2377,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2378,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2379,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2380,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2381,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2382,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2383,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2384,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2385,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2386,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2387,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2388,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2389,1.0,1.0,0.0,4.0,3.0,1.0,0.0
2390,1.0,1.0,0.0,4.0,3.0,1.0,0.0
2391,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2392,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2393,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2394,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2395,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2396,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2397,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2398,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2399,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2400,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2401,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2402,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2403,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2404,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2405,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2406,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2407,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2408,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2409,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2410,1.0,1.0,0.0,4.0,3.0,1.0,0.0
2411,1.0,1.0,0.0,4.0,3.0,1.0,0.0
2412,1.0,1.0,0.0,4.0,3.0,1.0,0.0
2413,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2414,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2415,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2416,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2417,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2418,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2419,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2420,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2421,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2422,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2423,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2424,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2425,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2426,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2427,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2428,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2429,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2430,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2431,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2432,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2433,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2434,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2435,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2436,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2437,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2438,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2439,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2440,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2441,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2442,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2443,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2444,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2445,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2446,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2447,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2448,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2449,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2450,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2451,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2452,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2453,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2454,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2455,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2456,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2457,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2458,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2459,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2460,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2461,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2462,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2463,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2464,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2465,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2466,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2467,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2468,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2469,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2470,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2471,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2472,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2473,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2474,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2475,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2476,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2477,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2478,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2479,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2480,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2481,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2482,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2483,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2484,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2485,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2486,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2487,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2488,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2489,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2490,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2491,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2492,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2493,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2494,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2495,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2496,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2497,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2498,1.0,1.0,0.0,2.0,1.0,1.0,0.0
2499,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2500,1.0,1.0,0.0,3.0,2.0,1.0,0.0
2501,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2502,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2503,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2504,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2505,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2506,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2507,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2508,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2509,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2510,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2511,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2512,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2513,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2514,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2515,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2516,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2517,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2518,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2519,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2520,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2521,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2522,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2523,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2524,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2525,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2526,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2527,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2528,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2529,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2530,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2531,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2532,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2533,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2534,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2535,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2536,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2537,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2538,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2539,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2540,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2541,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2542,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2543,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2544,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2545,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2546,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2547,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2548,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2549,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2550,0.0,0.0,0.0,2.0,3.0,0.0,0.0
2551,0.0,0.0,0.0,2.0,3.0,0.0,0.0
2552,0.0,0.0,0.0,2.0,3.0,0.0,0.0
2553,0.0,0.0,0.0,2.0,3.0,0.0,0.0
2554,0.0,0.0,0.0,2.0,3.0,0.0,0.0
2555,0.0,0.0,0.0,2.0,3.0,0.0,0.0
2556,0.0,0.0,0.0,2.0,3.0,0.0,0.0
2557,0.0,0.0,0.0,2.0,3.0,0.0,0.0
2558,0.0,0.0,0.0,2.0,3.0,0.0,0.0
2559,0.0,0.0,0.0,2.0,3.0,0.0,0.0
2560,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2561,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2562,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2563,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2564,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2565,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2566,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2567,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2568,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2569,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2570,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2571,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2572,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2573,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2574,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2575,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2576,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2577,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2578,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2579,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2580,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2581,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2582,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2583,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2584,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2585,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2586,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2587,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2588,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2589,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2590,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2591,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2592,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2593,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2594,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2595,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2596,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2597,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2598,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2599,0.0,0.0,0.0,5.0,6.0,0.0,0.0
2600,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2601,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2602,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2603,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2604,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2605,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2606,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2607,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2608,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2609,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2610,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2611,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2612,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2613,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2614,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2615,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2616,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2617,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2618,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2619,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2620,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2621,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2622,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2623,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2624,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2625,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2626,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2627,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2628,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2629,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2630,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2631,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2632,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2633,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2634,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2635,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2636,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2637,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2638,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2639,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2640,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2641,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2642,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2643,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2644,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2645,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2646,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2647,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2648,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2649,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2650,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2651,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2652,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2653,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2654,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2655,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2656,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2657,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2658,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2659,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2660,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2661,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2662,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2663,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2664,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2665,0.0,0.0,0.0,6.0,6.0,0.0,0.0
2666,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2667,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2668,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2669,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2670,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2671,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2672,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2673,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2674,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2675,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2676,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2677,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2678,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2679,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2680,0.0,0.0,0.0,10.0,11.0,0.0,0.0
2681,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2682,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2683,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2684,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2685,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2686,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2687,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2688,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2689,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2690,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2691,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2692,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2693,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2694,0.0,0.0,0.0,8.0,9.0,0.0,0.0
2695,0.0,1.0,1.0,10.0,11.0,0.0,0.0
2696,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2697,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2698,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2699,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2700,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2701,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2702,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2703,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2704,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2705,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2706,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2707,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2708,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2709,0.0,1.0,1.0,9.0,9.0,0.0,0.0
2710,0.0,2.0,2.0,11.0,12.0,1.0,1.0
