unit_id,section_id,col_id,project_id,col_area,unit_name,strat_name_id,Mbr,Fm,Gp,SGp,t_age,b_age,max_thick,min_thick,outcrop,pbdb_collections,pbdb_occurrences
18179,6391,545,1,79274.312,"Arcadia Fm of Hawthorne Gp",7143,"","Arcadia","Hawthorn","",17.0875,19.3225,180,0,"both",3,23
7112,1822,266,1,7756.419,"Nye Mudstone",5688,"","Nye Mudstone","","",17.0875,22.3825,1350,150,"surface",8,16
18041,4644,569,1,2286.299,"Pioneer Fm",1593,"","Pioneer","Apache","",17.0875,26.6225,1980,0,"both",0,0
11136,2993,418,1,10990.318,"Poul Creek Fm",1638,"","Poul Creek","","",17.0875,37.71,0,0,"both",3,7
7034,1783,257,1,3801.517,"Valley Springs Fm",2189,"","Valley Springs","","",17.0875,21.0875,0,0,"both",0,0
15729,4166,507,1,13340.606,"Salt Lake Fm",1799,"","Salt Lake","","",17.0875,23.03,690,0,"",0,0
3180,647,85,1,42022.145,"Arikaree Gp",2369,"","","Arikaree","",17.0875,24.2275,130,0,"both",5,10
7155,1849,269,1,6919.949,"Big Creek Mbr of Astoria Fm",6927,"Big Creek","Astoria","","",17.0875,21.3033,240,150,"surface",3,2
3140,634,84,1,44069.27,"Harrison Fm",843,"","Harrison","Arikaree","",17.0875,20.44,67,0,"both",95,581
13590,3590,458,1,24012.732,"Unnamed",,"","","","",17.0875,24.946,1300,200,"surface",0,0
13866,3685,464,1,27369.797,"Unnamed",,"","","","",17.1993,19.3225,850,400,"",0,0
17297,4433,538,1,36699.453,"Torreya Fm",2117,"","Torreya","Hawthorn","",17.311,17.758,50,20,"",5,55
14804,3932,484,1,18677.342,"Rencher Fm",1720,"","Rencher","","",17.46,19.3225,200,0,"surface",0,0
6329,1527,204,1,3128.253,"Vasquez Fm",2196,"","Vasquez","","",17.46,24.6267,3325,0,"surface",0,0
17997,4642,567,1,1151.546,"Upper Santos Shale Mbr",3066,"Santos Shale","Temblor","","",17.46,20.44,18,0,"",0,0
17959,4640,566,1,740.67,"Upper Santos Shale Mbr",3066,"Santos Shale","Temblor","","",17.46,20.44,18,0,"both",0,0
18027,4643,568,1,944.438,"Upper Santos Shale Mbr",3066,"Santos Shale","Temblor","","",18.205,20.44,0,0,"",0,0
18131,4656,573,1,5188.256,"Rio Bravo Sand Bed",6852,"","","","",18.205,20.44,20,0,"subsurface",0,0
17826,4625,562,1,3189.558,"Temblor Fm - lower",2071,"","Temblor","","",18.205,20.44,0,0,"",1,1
22633,1178,142,1,3787.979,"Calvert",288,"","Calvert","Chesapeake","",18.205,20.44,100,0,"",0,0
33601,8188,1450,1,7349.527,"unnamed",,"","","","",18.6058,31.1825,0,0,"",0,0
33435,8078,1440,1,15161.35,"Sooke",5939,"","Sooke","Carmanah","",18.6058,25.7475,20,20,"",7,75
6578,1612,228,1,5942.809,"Jackhammer Fm",969,"","Jackhammer","","",18.95,19.695,240,0,"",0,0
18163,4658,571,1,2186.546,"Jv Sand Bed",,"","","","",18.95,19.695,20,15,"subsurface",0,0
18105,4655,574,1,4155.952,"Jewett Sand Bed",6833,"","","","",18.95,19.3225,25,0,"subsurface",0,0
33815,8310,1462,1,16556.043,"unnamed",,"","","","",19.0482,39.425,0,0,"",0,0
18147,4657,572,1,8980.649,"Jewett Sand Bed",6833,"","","","",19.2778,19.3225,30,0,"subsurface",2,7
11131,2991,417,1,8555.768,"Katalla Fm",1012,"","Katalla","","",19.3225,38.5825,2000,0,"",0,0
1733,222,35,1,60048.668,"Unnamed",,"","","","",19.3225,26.6225,0,0,"surface",0,0
17681,4584,551,1,723.187,"Mindego Basalt",4330,"","Mindego Basalt","","",19.3225,21.0875,1200,0,"both",0,0
6300,1515,198,1,2735.393,"Soda Lake Shale Mbr",3097,"Soda Lake Shale","Vaqueros","","",19.3225,26.6225,125,0,"both",1,9
16886,4323,526,1,63277.414,"Abbeville Mbr",2717,"Abbeville","Anahuac","Catahoula","",19.3225,20.44,0,0,"",0,0
10278,2641,369,1,8570.102,"Brandon Lignite",4937,"","Brandon Lignite","","",19.3225,27.82,10,0,"surface",0,0
14890,3959,485,1,10870.925,"Bishop Conglomerate",4494,"","Bishop Conglomerate","","",19.3225,26.6225,80,0,"surface",0,0
1732,222,35,1,60048.668,"Gene Canyon Fm",737,"","Gene Canyon","","",19.3225,27.82,585,0,"surface",0,0
33248,7744,1419,1,88914.781,"Coatzintla Fm",9364,"","Coatzintla","","",19.3225,22.3825,0,0,"",0,0
7468,1971,293,1,31115.18,"Unnamed",,"","","","",19.3225,29.34,0,0,"surface",0,0
16573,4297,522,1,19560.611,"Lena Mbr",2928,"Lena","Fleming","","",19.3225,20.44,70,0,"both",1,17
16843,4323,526,1,63277.414,"Anahuac Fm",36,"","Anahuac","Catahoula","",19.3225,24.2275,1250,350,"subsurface",0,0
11122,2988,416,1,17789.426,"Burls Creek Mbr of Katalla Fm",6955,"Burls Creek","Katalla","","",19.3225,34.8525,0,0,"",0,0
17652,4578,549,1,10123.899,"Gallaway Fm",724,"","Gallaway","","",19.3225,20.8717,365,0,"surface",0,0
17682,4584,551,1,723.187,"Vaqueros Sandstone",3450,"","Vaqueros Sandstone","","",19.3225,26.2233,910,0,"both",4,34
18148,4657,572,1,8980.649,"Pyramid Hills Sand Bed",6849,"","","","",19.3225,19.8813,30,0,"both",1,89
1948,305,55,1,8202.507,"Black Hills Lava",4905,"","Black Hills Lava","","",19.3225,23.03,152,0,"both",0,0
18106,4655,574,1,4155.952,"Rio Bravo Sand Bed",6852,"","","","",19.695,20.44,25,0,"subsurface",0,0
13867,3686,464,1,27369.797,"Titus Canyon Fm",2096,"","Titus Canyon","","",20.44,26.6225,800,100,"surface",1,22
17996,4642,567,1,1151.546,"Lower Santos Shale Mbr",3066,"Santos Shale","Temblor","","",20.44,26.6225,55,0,"both",0,0
17961,4640,566,1,740.67,"Lower Santos Shale Mbr",3066,"Santos Shale","Temblor","","",20.44,27.82,55,0,"both",0,0
7427,1958,289,1,30788.986,"Unnamed",,"","","","",20.44,28.8334,100,0,"surface",0,0
9610,2418,342,1,36781.879,"Unnamed",,"","","","",20.44,22.3825,10,0,"surface",0,0
18020,4643,568,1,944.438,"Lower Santos Shale Mbr",3066,"Santos Shale","Temblor","","",20.44,26.6225,942,409,"subsurface",0,0
2110,335,58,1,29165.619,"South Rim Fm",1958,"","South Rim","Big Bend Park","",20.44,29.34,457,305,"surface",0,0
15753,4173,508,1,30410.238,"Lower Miocene Rocks",,"","","","",20.44,23.03,0,0,"",0,0
33207,7713,1435,1,66201.234,"La Laja",9322,"","La Laja","","",20.44,33.9,0,0,"",0,0
15893,4198,512,1,35648.656,"Lower Miocene Rocks",,"","","","",20.44,23.03,0,0,"surface",0,0
18107,4655,574,1,4155.952,"Vedder Sand",6090,"","Vedder Sand","","",20.44,26.6225,200,0,"both",0,0
16574,4297,522,1,19560.611,"Catahoula Fm",337,"","Catahoula","","",20.44,27.82,275,0,"both",0,0
17960,4640,566,1,740.67,"Agua Sandstone Mbr",2718,"Santos Shale","Temblor","","",20.44,21.217,15,0,"",3,10
16765,4317,525,1,40317.441,"Anahuac Fm",36,"","Anahuac","Catahoula","",20.44,22.3825,300,0,"subsurface",0,0
18149,4657,572,1,8980.649,"Vedder Sand",6090,"","Vedder Sand","","",20.44,29.34,150,75,"both",0,0
3141,634,84,1,44069.27,"Harrison Fm and Monroe Creek Fm",843,"","Harrison","Arikaree","",20.44,23.8283,106,0,"both",62,345
7382,1945,286,1,20500.816,"Eagle Creek Fm",67376,"","Eagle Creek","","",20.44,24.2275,0,0,"surface",0,0
18132,4656,573,1,5188.256,"Vedder Sand",6090,"","Vedder Sand","","",20.44,33.9,400,0,"",0,0
15936,4214,513,1,40996.242,"Lower Miocene Rocks",,"","","","",20.44,23.03,0,0,"",0,0
17921,4637,565,1,1190.193,"Santos Shale Mbr",3066,"Santos Shale","Temblor","","",20.44,26.6225,0,0,"both",1,1
16764,4317,525,1,40317.441,"Catahoula Fm",337,"","Catahoula","","",20.44,26.2233,400,0,"both",0,0
33208,7713,1435,1,66201.234,"unnamed",,"","","","",20.44,23.03,0,0,"",0,0
15889,4197,511,1,18066.846,"Conglomerate Mbr of White River Fm",2281,"","White River","","",20.44,26.6225,0,0,"",0,0
15952,4218,514,1,12729.511,"Lower Miocene Rocks",,"","","","",20.44,23.03,0,0,"",0,0
16245,4268,518,1,64848.582,"Catahoula Fm",337,"","Catahoula","","",20.44,33.9,180,0,"both",0,0
9780,2465,346,1,26650.545,"Arikaree Fm",61,"","Arikaree","","",20.44,22.3825,60,0,"both",4,7
18073,4646,570,1,1310.188,"Vedder Sand",6090,"","Vedder Sand","","",20.44,33.9,0,0,"subsurface",0,0
17418,6385,541,1,19483.625,"Porters Landing Mbr of Parachucla Fm",7173,"Porters Landing","Parachucla","Hawthorn","",20.8717,21.3033,15,0,"both",0,0
17653,4578,549,1,10123.899,"Skooner Gulch Fm",1920,"","Skooner Gulch","","",20.8717,21.3033,110,0,"",2,6
7156,1849,269,1,6919.949,"Angora Peak Mbr of Astoria Fm",6904,"Angora Peak","Astoria","","",20.8717,23.03,330,0,"",7,6
17299,4434,538,1,36699.453,"Chattahoochee Fm",367,"","Chattahoochee","","",21.0875,22.1667,60,0,"both",4,37
4605,892,113,1,5619.23,"Fairhaven Mbr",2842,"Fairhaven","Calvert","Chesapeake","",21.0875,22.3825,3,0,"both",1,1
17366,4465,539,1,41813.121,"Penney Farms Fm",8722,"","Penney Farms","Hawthorn","",21.0875,23.03,56,0,"",2,2
17290,6377,537,1,15758.671,"Parachucla Fm of Hawthorne Gp",1513,"","Parachucla","Hawthorn","",21.0875,22.3825,130,56,"subsurface",5,38
18166,4658,571,1,2186.546,"Z Sands Bed",,"","","","",21.0875,24.2275,0,0,"subsurface",0,0
6288,1514,201,1,1941.781,"Vaqueros Fm",2195,"","Vaqueros","","",21.0875,26.6225,200,0,"both",4,63
5157,1211,146,1,27317.842,"Edisto Fm",588,"","Edisto","","",21.0875,22.3825,1,0,"both",0,0
4583,879,112,1,3616.431,"Terrace Deposit a",,"","","","",21.0875,22.3825,10,0,"surface",0,0
22789,4659,545,1,79274.312,"Arcadia",7143,"","Arcadia","Hawthorn","",21.0875,23.6288,180,0,"both",2,19
13424,3539,200,1,8542.339,"Vaqueros Fm",2195,"","Vaqueros","","",21.0875,26.6225,275,0,"both",9,132
17597,4565,546,1,67927.328,"Arcadia Fm of Hawthorne Gp",7143,"","Arcadia","Hawthorn","",21.0875,24.1078,200,76,"",4,12
7035,1783,257,1,3801.517,"Markley Canyon Fill",,"","","","",21.0875,34.8525,840,0,"both",0,0
16199,4265,517,1,79418.891,"Anahuac Fm",36,"","Anahuac","Catahoula","",21.0875,24.2275,1825,0,"subsurface",0,0
17036,4352,529,1,34981.258,"Heterostegina Limestone",7739,"Heterostegina Limestone","Catahoula","","",21.0875,23.03,37,0,"subsurface",0,0
9864,2489,347,1,27250.605,"Arikaree Fm",61,"","Arikaree","","",21.0875,22.3825,60,0,"both",4,3
17365,4465,539,1,41813.121,"Parachucla Fm",1513,"","Parachucla","Hawthorn","",21.0875,23.03,35,0,"",6,60
18165,4658,571,1,2186.546,"Vedder Sand",6090,"","Vedder Sand","","",21.0875,34.8525,0,0,"both",0,0
17506,4525,544,1,23362.303,"Chattahoochee Fm",367,"","Chattahoochee","","",21.0875,24.1078,15,0,"both",5,38
4960,1114,132,1,6998.652,"Alloway Clay Mbr",2723,"Alloway Clay","Kirkwood","","",21.0875,23.03,62,4,"both",0,0
16246,4268,518,1,64848.582,"Anahuac Fm",36,"","Anahuac","Catahoula","",21.0875,24.2275,900,0,"both",1,24
4620,905,114,1,4579.002,"Asbury Park Mbr",2731,"Asbury Park","Kirkwood","","",21.0875,23.03,18,0,"surface",1,8
17377,6381,540,1,17268.406,"Parachucla Fm",1513,"","Parachucla","Hawthorn","",21.0875,22.3825,40,0,"subsurface",0,0
4938,1107,131,1,3300.681,"Alloway Clay Mbr",2723,"Alloway Clay","Kirkwood","","",21.0875,23.03,62,4,"both",20,233
5045,1153,139,1,8600.509,"Unnamed",,"","","","",21.0875,24.2275,285,0,"subsurface",0,0
17364,4465,539,1,41813.121,"St. Marks Fm",1987,"","St. Marks","","",21.0875,23.03,7,0,"",2,2
7002,1773,253,1,1078.15,"Markley Canyon Fill",,"","","","",21.0875,34.8525,0,0,"subsurface",0,0
7013,1776,254,1,1345.047,"Markley Canyon Fill",,"","","","",21.0875,34.8525,670,0,"both",0,0
9480,2380,340,1,21013.658,"Unnamed",,"","","","",21.0875,22.3825,60,0,"surface",0,0
17654,4578,549,1,10123.899,"Iverson Basalt",4325,"","Iverson Basalt","","",21.3033,23.03,275,0,"surface",0,0
33126,7710,1429,1,60435.828,"Macuspana Fm",9301,"","Macuspana","","",21.735,23.03,0,0,"",0,0
8811,2230,327,1,22760.889,"Latah Fm",1102,"","Latah","","",21.735,23.03,30,0,"",9,58
33160,7711,1431,1,47638.801,"Macuspana",9301,"","Macuspana","","",21.735,23.03,0,0,"",0,0
17420,4488,541,1,19483.625,"Altamaha Fm of Hawthorne Gp",7304,"","Altamaha","Hawthorn","",22.0588,22.3825,35,0,"both",0,0
17427,4494,542,1,21449.438,"Altamaha Fm of Hawthorne Gp",7304,"","Altamaha","Hawthorn","",22.0588,22.3825,20,0,"both",0,0
22968,6465,825,1,12531.731,"Red Rock",8342,"","Red Rock","","",22.1667,22.5983,120,0,"",0,0
17300,4434,538,1,36699.453,"St. Marks Fm",1987,"","St. Marks","","",22.1667,22.5983,0,0,"",14,166
17854,4627,563,1,1975.854,"Burbank Sand",4955,"","Burbank Sand","","",22.3825,23.03,0,0,"subsurface",0,0
15162,4025,494,1,34945.293,"Carpenter Ridge Tuff",4564,"","Carpenter Ridge Tuff","","",22.3825,23.03,73,0,"surface",0,0
16200,4265,517,1,79418.891,"Frio Fm",711,"","Frio","Catahoula","",22.3825,33.9,2440,0,"both",0,0
16766,4317,525,1,40317.441,"Frio Fm",711,"","Frio","Catahoula","",22.3825,27.82,500,0,"surface",0,0
6330,1527,204,1,3128.253,"Unnamed",,"","","","",22.3825,23.8283,0,0,"surface",0,0
7277,1908,279,1,5364.372,"Pysht Fm",1671,"","Pysht","Twin River","",22.3825,26.6225,1400,1100,"surface",8,166
7113,1822,266,1,7756.419,"Yaquina Fm",2345,"","Yaquina","","",22.3825,24.2275,600,300,"surface",5,10
16306,4277,519,1,52922.238,"Frio Fm",711,"","Frio","Catahoula","",22.3825,30.86,396,0,"both",0,0
16844,4323,526,1,63277.414,"Heterostegina Limestone",7733,"Heterostegina","Anahuac","Catahoula","",22.3825,23.6288,150,30,"subsurface",0,0
17428,4494,542,1,21449.438,"Parachucla Fm",1513,"","Parachucla","Hawthorn","",22.3825,22.7063,3,0,"surface",0,0
7159,1850,269,1,6919.949,"Oswald West Mudstone",,"","","","",22.3825,34.535,1500,500,"surface",0,0
6589,1617,229,1,6949.88,"Unnamed",,"","","","",22.3825,24.2275,0,0,"surface",0,0
16941,4339,528,1,18244.215,"Paynes Hammock Fm",1532,"","Paynes Hammock","","",22.3825,24.2275,7,2,"both",0,0
17419,4488,541,1,19483.625,"Tiger Leap Mbr of Parachucla Fm",7240,"Tiger Leap","Parachucla","Hawthorn","",22.3825,22.7063,23,0,"both",2,4
17037,4352,529,1,34981.258,"Chickasawhay Fm",374,"","Chickasawhay","","",23.03,27.82,12,0,"subsurface",0,0
7261,1898,277,1,7210.712,"Tuffaceous Siltstone Mbr",1133,"","Lincoln Creek","","",23.03,36.44,3000,330,"both",0,0
15935,4214,513,1,40996.242,"White River Fm",2281,"","White River","","",23.03,33.9,100,60,"surface",1,8
15617,4142,505,1,16005.45,"Unnamed",,"","","","",23.03,24.2275,60,0,"",0,0
4852,1061,127,1,15029.457,"Haywood Landing Mbr",2885,"Haywood Landing","Belgrade","","",23.03,24.2275,5,0,"both",3,128
15757,4173,508,1,30410.238,"Brule Fm",253,"","Brule","White River","",23.03,29.34,0,0,"",218,630
4961,1114,132,1,6998.652,"Piney Point Fm",1586,"","Piney Point","Pamunkey","",23.03,27.82,137,0,"subsurface",0,0
9022,2277,331,1,27302.18,"Tavenner Ranch Beds",,"","","","",23.03,24.2275,100,0,"surface",0,0
15536,4127,504,1,21622.734,"Bishop Conglomerate",4494,"","Bishop Conglomerate","","",23.03,34.8525,60,0,"",0,0
15888,4197,511,1,18066.846,"White River Fm",2281,"","White River","","",23.03,34.535,0,0,"",0,0
15097,4013,493,1,30837.283,"Farisita Fm",641,"","Farisita","","",23.03,33.9,365,0,"",4,10
11147,3003,420,1,11228.33,"Poul Creek Fm",1638,"","Poul Creek","","",23.03,26.6225,0,0,"subsurface",0,0
15638,4147,506,1,19214.545,"Ice Point Conglomerate",4517,"","Ice Point Conglomerate","","",23.03,36.7575,0,0,"",0,0
4656,914,115,1,4926.812,"Piney Point Fm",1586,"","Piney Point","Pamunkey","",23.03,27.82,137,0,"subsurface",0,0
15635,4147,506,1,19214.545,"Bishop Conglomerate",4494,"","Bishop Conglomerate","","",23.03,34.8525,60,0,"",0,0
33319,7731,1423,1,125837.57,"Anahuac",36,"","Anahuac","Catahoula","",23.03,24.2275,0,0,"",0,0
11141,2999,419,1,8637.432,"Poul Creek Fm",1638,"","Poul Creek","","",23.03,26.6225,0,0,"",0,0
33158,7711,1431,1,47638.801,"unnamed",,"","","","",23.03,33.9,0,0,"",0,0
33125,7710,1429,1,60435.828,"Misopa Fm",9300,"","Misopa","","",23.03,33.9,0,0,"",0,0
36787,9403,1613,1,40588.414,"Cypress Hills Fm",5110,"","Cypress Hills","","",23.03,28.465,50,50,"",2,119
9034,2282,332,1,29450.566,"Renova Fm",1722,"","Renova","Bozeman","",23.03,38.5825,1165,0,"surface",18,248
9031,2282,332,1,29450.566,"Dunbar Creek Fm",567,"","Dunbar Creek","Bozeman","",23.03,29.34,350,0,"surface",3,167
38057,9813,1650,1,25745.6,"Kugmallit Fm",10118,"","Kugmallit","","",23.03,37.5834,100,100,"",0,0
4851,1061,127,1,15029.457,"Pollocksville Mbr",3033,"Pollocksville","Belgrade","","",23.03,24.2275,4,0,"both",2,2
15755,4173,508,1,30410.238,"Unnamed",2281,"","White River","","",23.03,24.2275,0,0,"",0,0
15327,4062,498,1,28567.506,"White River Gp",2704,"","","White River","",23.03,34.8525,260,92,"both",3,52
7246,1891,276,1,5873.527,"Lincoln Creek Fm",1133,"","Lincoln Creek","","",23.03,37.075,2750,1500,"both",8,154
33108,7737,1427,1,149543.047,"unnamed",,"","","","",23.03,33.9,0,0,"",0,0
9021,2277,331,1,27302.18,"Cabbage Patch Beds",,"","","","",23.03,24.2275,160,35,"surface",0,0
33206,7713,1435,1,66201.234,"Horcones Fm",9345,"","Horcones","","",23.03,33.9,0,0,"",0,0
15953,4218,514,1,12729.511,"White River Fm",2281,"","White River","","",23.03,34.8525,0,0,"",0,0
17053,4354,530,1,16870.645,"Paynes Hammock Sand",5739,"","Paynes Hammock Sand","","",23.03,24.2275,4,0,"surface",0,0
35842,9051,1568,1,4249.474,"Eureka Sound Gp",9677,"","","Eureka Sound","",23.03,33.9,0,0,"",0,0
15637,4147,506,1,19214.545,"White River Fm",2281,"","White River","","",23.03,34.8525,148,68,"surface",1,5
15813,6434,510,1,17355.143,"White River Fm",2281,"","White River","","",23.03,33.9,366,152,"",23,339
33318,7731,1423,1,125837.57,"Frio",711,"","Frio","Catahoula","",23.03,27.82,0,0,"",0,0
17855,4627,563,1,1975.854,"Whepley Shale",4267,"","Whepley Shale","","",23.03,24.2275,13,0,"subsurface",0,0
33245,7714,1419,1,88914.781,"Palma Real Fm",9361,"","Palma Real","","",23.03,33.9,0,0,"",0,0
35870,9066,1570,1,1667.73,"Eureka Sound Gp",9677,"","","Eureka Sound","",23.03,33.9,0,0,"",0,0
33157,7711,1431,1,47638.801,"La Laja Fm",9322,"","La Laja","","",23.03,33.9,0,0,"",0,0
6861,1742,251,1,469.921,"Kirker Fm",1051,"","Kirker","","",23.03,26.6225,150,0,"surface",0,0
15792,6405,509,1,21201.191,"Conglomerate Mbr of White River Fm",2281,"","White River","","",23.03,26.6225,0,0,"",0,0
7214,1873,270,1,5686.533,"Scappoose Fm",1836,"","Scappoose","","",23.03,33.9,460,0,"surface",0,0
4850,1061,127,1,15029.457,"Belgrade Fm",138,"","Belgrade","","",23.03,24.2275,5,0,"both",1,1
15754,4173,508,1,30410.238,"White River Fm",2281,"","White River","","",23.03,34.8525,0,0,"",5,20
15499,4116,503,1,23106.414,"White River Fm",2281,"","White River","","",23.03,34.8525,300,150,"surface",2,15
5158,1212,146,1,27317.842,"Cooper Fm",454,"","Cooper","","",23.03,25.425,64,0,"both",15,23
15894,4198,512,1,35648.656,"White River Fm",2281,"","White River","","",23.03,34.8525,305,0,"surface",1,2
33107,7737,1427,1,149543.047,"unnamed",,"","","","",23.03,33.9,0,0,"",0,0
7313,1919,281,1,6699.744,"Restoration Point Mbr of Blakeley Fm",7191,"Restoration Point","Blakeley","","",23.03,27.82,500,0,"surface",13,167
4917,1098,130,1,5799.331,"Piney Point Fm",1586,"","Piney Point","Pamunkey","",23.03,27.82,137,0,"subsurface",0,0
6847,1736,243,1,1540.42,"Kirker Tuff",4585,"","Kirker Tuff","","",23.03,27.82,12,0,"surface",0,0
33320,7731,1423,1,125837.57,"Norma Fm",9389,"","Norma","","",23.03,24.2275,0,0,"",0,0
7230,1881,275,1,3055.13,"Lincoln Creek Fm",1133,"","Lincoln Creek","","",23.03,37.075,1200,0,"surface",10,72
33247,7714,1419,1,88914.781,"Meson Fm",9363,"","Meson","","",23.03,28.8334,0,0,"",1,1
18180,4659,545,1,79274.312,"Tampa Mbr of Arcadia Fm",7234,"Tampa","Arcadia","Hawthorn","",23.6288,24.2275,76,0,"both",14,441
3142,634,84,1,44069.27,"Gering Fm",741,"","Gering","Arikaree","",23.8283,24.6267,85,0,"both",139,718
1760,226,49,1,33159.254,"Pantano Fm",1509,"","Pantano","","",23.8283,37.71,3300,1700,"both",0,0
15164,4025,494,1,34945.293,"Sapinero Mesa Tuff",4604,"","Sapinero Mesa Tuff","","",23.8299,24.6265,67,0,"surface",0,0
17567,4552,545,1,79274.312,"Suwannee Limestone",3832,"","Suwannee Limestone","","",24.2275,26.6225,25,0,"both",5,70
33156,7711,1431,1,47638.801,"unnamed",,"","","","",24.2275,33.9,0,0,"",0,0
6747,1692,237,1,5773.777,"Weaverville Fm",2252,"","Weaverville","","",24.2275,29.34,200,0,"surface",0,0
16846,4323,526,1,63277.414,"Upper Frio Mbr",711,"","Frio","Catahoula","",24.2275,24.8263,380,260,"subsurface",0,0
17054,4354,530,1,16870.645,"Chickasawhay Fm",374,"","Chickasawhay","","",24.2275,26.6225,8,3,"surface",6,18
16247,4268,518,1,64848.582,"Frio Fm",711,"","Frio","Catahoula","",24.2275,27.82,2500,0,"both",0,0
17856,4627,563,1,1975.854,"Vaqueros Sandstone",3450,"","Vaqueros Sandstone","","",24.2275,32.38,0,0,"subsurface",1,2
9024,2277,331,1,27302.18,"Unnamed",,"","","","",24.2275,44.5,0,0,"",0,0
6728,1677,235,1,3938.43,"Weaverville Fm",2252,"","Weaverville","","",24.2275,29.34,288,0,"",0,0
3182,647,85,1,42022.145,"Brule Fm",253,"","Brule","White River","",24.2275,29.34,152,0,"both",0,0
16942,4339,528,1,18244.215,"Chickasawhay Fm",374,"","Chickasawhay","","",24.2275,27.82,13,4,"both",15,77
1950,305,55,1,8202.507,"West-side Lava",,"","","","",24.2275,26.2233,305,0,"both",0,0
6748,1693,239,1,4880.371,"Weaverville Fm",2252,"","Weaverville","","",24.2275,29.34,228,0,"surface",0,0
7141,1840,268,1,14386.131,"Butte Creek Beds",,"","","","",24.2275,26.6225,300,0,"both",0,0
17483,4517,543,1,12477.054,"Chickasawhay Fm",6892,"","Chickasawhay Limestone","","",24.2275,26.6225,40,12,"",1,1
4853,1061,127,1,15029.457,"River Bend Fm",1745,"","River Bend","","",24.2275,29.34,8,0,"both",2,42
7322,1923,282,1,17505.068,"Unnamed",,"","","","",24.2275,34.8525,400,0,"both",0,0
7451,1966,291,1,24273.168,"Pike Creek Fm",1575,"","Pike Creek","","",24.2275,29.34,400,0,"surface",0,0
22781,4265,517,1,79418.891,"Hackberry",2877,"Hackberry","Frio","Catahoula","",24.2275,27.82,1000,0,"",0,0
17284,4426,537,1,15758.671,"Unnamed",,"","","","",24.2275,26.6225,68,18,"subsurface",0,0
5120,1181,143,1,18340.184,"River Bend Fm",1745,"","River Bend","","",24.2275,29.34,24,0,"both",6,73
4883,1081,128,1,12473.948,"River Bend Fm",1745,"","River Bend","","",24.2275,29.34,165,0,"both",5,53
16248,4268,518,1,64848.582,"Hackberry Mbr",2877,"Hackberry","Frio","Catahoula","",24.2275,27.82,1280,0,"subsurface",0,0
18181,4659,545,1,79274.312,"Nocatee Mbr of Arcadia Fm",7144,"Nocatee","Arcadia","Hawthorn","",24.2275,24.8263,60,0,"subsurface",0,0
7114,1822,266,1,7756.419,"Alsea Fm",27,"","Alsea","","",24.2275,36.7575,1100,50,"surface",2,32
6749,1694,240,1,2136.596,"Weaverville Fm",2252,"","Weaverville","","",24.2275,29.34,228,0,"surface",0,0
17857,4627,563,1,1975.854,"Allison Sand Bed",6811,"","","","",24.2275,26.6225,0,0,"both",0,0
1857,272,52,1,20334.869,"Sugarlump Tuff",4609,"","Sugarlump Tuff","","",24.2275,29.34,162,0,"both",0,0
11103,2978,414,1,38226.535,"Narrow Cape Fm",1393,"","Narrow Cape","","",24.2275,27.82,210,0,"surface",0,0
17231,4399,536,1,10206.845,"Undifferentiated Residuum",,"","","","",24.2275,26.6225,15,0,"both",0,0
17507,4526,544,1,23362.303,"Chickasawhay Fm",374,"","Chickasawhay","","",24.3473,26.2233,16,0,"both",0,0
17572,4555,546,1,67927.328,"Suwannee Limestone",3832,"","Suwannee Limestone","","",24.3473,26.6225,135,0,"subsurface",0,0
15165,4025,494,1,34945.293,"Dillon Mesa Tuff",4574,"","Dillon Mesa Tuff","","",24.6265,26.2235,55,24,"surface",0,0
3144,634,84,1,44069.27,"Brule Fm",253,"","Brule","White River","",24.6267,29.34,242,0,"both",14,85
16847,4323,526,1,63277.414,"Middle Frio Mbr",711,"","Frio","Catahoula","",24.8263,26.6225,300,160,"subsurface",0,0
5159,1212,146,1,27317.842,"Ashley Mbr",2732,"Ashley","Cooper","","",25.425,27.82,60,0,"both",17,47
33803,8302,1461,1,12789.164,"Endako",5176,"","Endako","","",25.7475,39.425,0,0,"",0,0
36729,9399,1612,1,48788.035,"Cypress Hills Fm",5110,"","Cypress Hills","","",25.7475,31.1825,40,40,"",15,323
33933,8367,1468,1,48087.148,"unnamed",,"","","","",25.7475,39.425,0,0,"",0,0
33436,8078,1440,1,15161.35,"Hesquiat  Fm",9424,"","Hesquiat","Carmanah","",25.7475,39.425,1200,1200,"",1,14
16849,4323,526,1,63277.414,"Hackberry Mbr",2877,"Hackberry","Frio","Catahoula","",26.0238,26.6225,400,250,"subsurface",0,0
14573,3866,479,1,12418.071,"Sage Valley Limestone",3795,"","Sage Valley Limestone","","",26.2233,27.0217,30,0,"surface",0,0
1951,305,55,1,8202.507,"Soledad Rhyolite",4720,"","Soledad Rhyolite","","",26.2233,27.0217,2134,0,"both",0,0
14297,3805,474,1,8202.173,"Skull Rock Pass Conglomerate",4548,"","Skull Rock Pass Conglomerate","","",26.2233,27.0217,100,0,"surface",0,0
17683,4584,551,1,723.187,"Zayante Sandstone",3465,"","Zayante Sandstone","","",26.2233,27.0217,550,0,"both",0,0
14627,3886,480,1,9958.715,"Latite Tuff-breccia in South Mtn",,"","","","",26.2233,27.0217,0,0,"surface",0,0
